Date,XLY,XLV,XLU,XLB,XLE,XLF,XLI,XLK,XLP,INDEX
12/25/1998,26.0469,25.75,30.25,21.5313,23.625,19.3362,24,32.6875,27.0938,230.3207
1/1/1999,26.125,26,30.2344,21.9219,23.3438,19.0317,24.5625,32.625,27.1563,231.0006
1/8/1999,27.1563,26.9844,30.4844,23.1719,23.9688,20.2497,25.2188,34.875,27.0469,239.1562
1/15/1999,26.1719,26.8281,29.5313,22.0781,22.7188,19.1839,24.3594,34.7813,26.125,231.7778
1/22/1999,26.4688,26.6719,30.5,21.0781,22.5938,18.7525,23.5313,34.75,25.3906,229.737
1/29/1999,27.4688,27.25,29.4844,21.1094,21.8125,19.3615,24.2969,37.8125,26.7969,235.3929
2/5/1999,26.7813,27,28.7656,22.2344,22.875,18.3719,24.3281,35.3125,26.2813,231.9501
2/12/1999,26.75,26.875,28.3438,21.4219,22.1563,18.6764,24.3594,34.7813,26.1719,229.536
2/19/1999,27.1719,27.2656,28.8594,21.3281,21.7188,19.2854,24.6406,34.3438,26.3906,231.0042
2/26/1999,27.2969,27.2813,28.6719,21.4375,21.625,19.666,24.5156,34.0625,26.5156,231.0723
3/5/1999,28.6563,28.1563,28.7656,21.625,22.8594,20.5542,25.1719,34.6875,27.0781,237.5543
3/12/1999,29.2188,28.25,28.7969,22.0156,24.5,21.0998,25.5,34.9375,27.4375,241.7561
3/19/1999,29.0625,28.3906,28.2031,22.3281,24.7813,20.7064,25.3438,35.5,27.625,241.9408
3/26/1999,28.3125,27.9063,27.3281,21.75,24.75,20.2751,24.8281,35.7813,26.9219,237.8533
4/2/1999,28.5625,28,27.25,22,24.5625,20.3004,25.2031,37.1719,26.4844,239.5348
4/9/1999,30.2813,29.5938,28.2188,22.3125,25.375,21.4423,25.8125,39,26.9688,249.005
4/16/1999,29.7188,28.7188,28.3438,25.5938,27.1406,21.214,28.0781,36.1875,26.1406,251.136
4/23/1999,30.3438,30.3906,29.3438,25.625,26.75,21.9752,28.4531,38,26.6094,257.4909
4/30/1999,29.3438,29,29.2656,27.125,28.2344,21.6707,28.6875,36.8125,25.5156,255.6551
5/7/1999,29.4688,29.2813,29.4219,28.2031,28.6406,21.417,30,37,26.0156,259.4483
5/14/1999,29.4688,29.25,29.3594,27.1094,27.8125,21.417,29.125,37.5,25.75,256.7921
5/21/1999,28.7813,29.1563,29.5781,26.3594,28.1875,20.8841,28.8594,37.5625,25.9219,255.2905
5/28/1999,28.0156,28.1094,29.6094,24.6563,27.625,20.3639,28.125,36.9375,25.25,248.6921
6/4/1999,29,29,29.75,26.25,28.3125,20.3004,29.1094,37.3281,26.0625,255.1129
6/11/1999,27.8125,27.9688,29.7813,25.9531,28.625,19.9198,28.7656,36.625,24.625,250.0761
6/18/1999,28.4375,29,30.5938,27,28.875,20.8079,30.0313,39.0625,25.0469,258.8549
6/25/1999,28.1875,28.375,29.6719,25.6875,27.4375,20.2243,29.0938,38.7344,24.5469,251.9588
7/2/1999,30.0938,29.4375,30.5469,26.7813,28.3594,21.417,29.9688,41.4688,25.875,263.9485
7/9/1999,29.8125,29.625,30.4844,26.7344,28.9844,21.4677,29.9219,42.7344,25.6719,265.4366
7/16/1999,30.0313,29.8438,31.2344,26.2344,29.125,21.417,29.9531,43.8438,25.875,267.5578
7/23/1999,28.3125,28.8125,31.0156,26,28.2813,20.5542,29.6563,40.6875,25.0781,258.398
7/30/1999,27.5625,28.4688,30.7344,25.7031,28.5781,19.8944,28.7188,40.0156,24.6406,254.3163
8/6/1999,26.0313,27.375,30.6875,26.1875,29.1563,18.854,28.4844,39.625,24.0313,250.4323
8/13/1999,27.0938,27.5938,30.3281,26.7188,29.8438,19.6407,29.0156,40.5,24.25,254.9846
8/20/1999,27.375,27.9375,29.8125,26.6563,29.8438,20.0721,29.1719,40.0625,24.8125,255.7441
8/27/1999,27.4063,27.9531,29.9063,25.6563,28.8906,19.6914,29.6406,41.75,25.25,256.1446
9/3/1999,26.9375,27.7969,29.5156,25.1875,28.8438,19.6914,29.4844,43,25.375,255.8321
9/10/1999,26.9688,27.9688,29.1094,25.3438,30.0313,18.9428,29.6094,43.5625,24.875,256.4118
9/17/1999,26.2813,28.1719,29.4219,24.5469,28.9375,18.6003,29.3281,43.1875,24.2969,252.7723
9/24/1999,25.5313,26.5469,28.7344,22.8594,27,18.0674,28.0469,41.0938,23.2656,241.1457
10/1/1999,26.2188,26.7188,29.5781,23.8125,27.3438,17.6614,28.3594,41,23.125,243.8178
10/8/1999,28.1094,27.4844,29.5,24.2969,26.1094,18.8794,29.3906,42.5156,24.4688,250.7545
10/15/1999,26.3281,25.7969,28.5,23.4375,26.3281,16.9509,27.3438,39.8594,22.7656,237.3103
10/22/1999,27.7031,26.6875,28.3281,24.0625,27.5781,19.0317,27.4844,39.875,24.5938,245.3442
10/29/1999,28.3906,28.1719,29.9375,24.2656,27.0313,20.7572,28.125,42.5,24.8281,254.0072
11/5/1999,28.2813,28.1406,29.6875,24.4844,25.5625,21.1378,27.625,43.6719,25.0938,253.6848
11/12/1999,28.7188,29.0625,29.5625,24.3438,27.875,21.0617,27.875,45.25,24.8125,258.5618
11/19/1999,28.5,29.3125,29.375,24.7031,28.3438,20.7826,28.625,47.5469,25,262.1889
11/26/1999,28.5625,28.6875,28.9219,24.1719,27.25,19.9959,28.0938,48.5313,25.25,259.4648
12/3/1999,28.9531,29.25,29.4844,24.6406,27.125,20.2497,28.1094,49.625,25.1094,262.5466
12/10/1999,29.0938,29.8906,29.0781,24.7813,26.3125,19.8183,27.7344,49.6875,23.7188,260.1153
12/17/1999,30.1875,30.25,29.0625,26.2031,27,18.7272,28.5313,51.5625,23,264.5241
12/24/1999,30.0781,30.4375,28.8281,25.3906,27.0938,19.2347,28.3125,53.3438,23.3125,266.0316
12/31/1999,31.0625,30.8906,28.1406,26.5781,27.0938,19.2981,29.6094,53.875,23.0313,269.5794
1/7/2000,30.5625,29.7969,27.4844,27.4531,28.0781,18.7018,29.375,51,24.375,266.8268
1/14/2000,30.1406,32.0938,26.9688,26.5625,28.0625,19.425,29,52.875,24.1563,269.2845
1/21/2000,28.8906,31.9375,27.875,24.8594,29.0938,18.1435,28.3281,53.625,23.3281,266.081
1/28/2000,27,30.25,26.4219,23.4688,26.6875,18.2196,27,48.9375,22.8125,250.7978
2/4/2000,28.0625,31.6406,27.1094,23.4219,26.3125,18.3338,27.1094,54.125,22.7188,258.8339
2/11/2000,26.9844,30.6563,26.2344,21.7188,25.7188,17.4584,25.4688,54.375,21.5781,250.193
2/18/2000,25,28.2031,24.9844,21.7656,26.5156,16.4434,25.7969,53.625,21.2813,243.6153
2/25/2000,24.2813,27.3438,23.4375,21.0625,24.8125,16.0881,25.3281,55.2813,20.2031,237.8382
3/3/2000,25.8281,28.6406,26.2344,20.9688,26.875,17.0016,26.3438,58.5781,20.2656,250.736
3/10/2000,24.9688,27.8281,25.5781,20.375,27.75,16.2784,25.7813,59.75,19.5781,247.8878
3/17/2000,28.2656,29.3125,26.6406,22,27.7813,18.816,27.5938,59.875,21.0938,261.3786
3/24/2000,28.3594,31.2188,25.9375,22.5156,28.0313,20.1989,29.0469,63.9844,20.5781,269.8709
3/31/2000,29.2656,30.6719,26.7344,23.0469,29.3125,19.7041,29.2031,60.5625,21.2188,269.7198
4/7/2000,30.125,30.7656,27.7344,22.875,28.8594,19.4884,29.5781,60.5625,21.8125,271.8009
4/14/2000,28,27.7188,27.625,22.625,28.5,18.245,27.5938,49.5,21.7344,251.542
4/21/2000,29.2188,29.5938,27.625,22.5,28.6094,19.2347,28.7188,52.875,22.75,261.1255
4/28/2000,28.6563,30.3125,28.4844,22.2813,28.875,19.8944,29.625,55,22.3438,265.4727
5/5/2000,27.8281,28.8438,27.5625,22.7813,30.0625,18.7525,29.5625,53.4219,23.2188,262.0339
5/12/2000,28.6875,29.125,28.1563,23.1563,31.6094,19.3362,30.0938,50.125,23.3125,263.602
5/19/2000,28.1406,28.8438,27.8438,23.25,31.8125,19.6407,29.6875,48.5625,23.9844,261.7658
5/26/2000,26.2813,28.0313,28.0625,21.5313,30.8906,19.6914,28.7813,47.1875,24.3125,254.7697
6/2/2000,28.0625,30.0313,28.5313,22,30.875,21.8737,29.9531,53.8438,23.1719,268.3426
6/9/2000,26.3125,29.8125,29.1719,21.3125,31.1719,20.5034,29.1875,54.125,23.7344,265.3316
6/16/2000,25.8438,30.125,28.8438,21.375,31.75,19.4884,28.9844,54.375,24.2188,265.0042
6/23/2000,25.125,29.5,29,20.2344,31.4219,19.4377,27.5938,53.8281,24.0625,260.2034
6/30/2000,25.5938,29.5625,27.25,19.6406,30.3438,19.2854,28.2813,54.1875,25.2344,259.3793
7/7/2000,27.7188,29.875,28.6406,19.6563,29.7031,20.3512,28.4688,54.5,25.2031,264.1169
7/14/2000,28.2188,30.4063,28.2344,20.7031,30,20.9348,29.6875,56.9375,24.2813,269.4037
7/21/2000,27.625,29.4688,28,20,28.9375,20.9602,30,54.9375,24.125,264.054
7/28/2000,26.5313,28.8438,27.5938,19.7188,29.375,20.6303,28.2813,50.2813,24.5781,255.8337
8/4/2000,26.1406,30.2656,28.6406,19.9844,30,22.4954,29.2188,51.4688,25.0625,263.2767
8/11/2000,26.75,30.0938,28.2969,21,31.25,22.6223,30.875,51.875,24.4375,267.2005
8/18/2000,26.1563,30.125,28.0313,20.7969,32.375,22.3559,30.7188,54.1875,24.2813,269.028
8/25/2000,26.1094,30.2969,28,20.3125,32.625,22.1402,31.4063,55.2969,24.5313,270.7185
9/1/2000,25.4219,30.125,29.0938,20.0625,32.7031,22.7365,31.8438,56.5625,23.875,272.4241
9/8/2000,26.3281,29.1875,30.5,19.4688,32.875,23.5231,31.4375,53,23.7031,270.0231
9/15/2000,26.3594,29.1563,30.5313,18.375,33.9375,23.2567,30.375,50.7656,23.625,266.3818
9/22/2000,25.6406,28.375,30.2813,17.5,31.9844,22.8126,29.7188,49.25,24.9375,260.5002
9/29/2000,24.8906,29.0625,32.2813,18.1719,32.7656,23.5485,30.5625,46.375,24.9844,262.6423
10/6/2000,24.0156,29.3438,32.1875,18.5625,32.25,22.7872,30.25,44.4219,25.1719,258.9904
10/13/2000,22.3125,28.0156,31.6563,17.4688,33,21.62,29.7188,43.4375,25.2344,252.4639
10/20/2000,23,27.6875,31.6719,17.2344,33.0625,22.0513,29.4375,45.2813,25.5,254.9264
10/27/2000,22.9531,28.2969,32.625,18.1875,31.125,22.3432,29.8281,42.3594,26.2031,253.9213
11/3/2000,24.6406,29.8594,33.8125,19.5,31.625,23.2947,30.9688,44.3125,26.3438,264.3573
11/10/2000,22.9219,28.4531,34.125,19.4063,32.0625,23.0283,30.6563,38.75,27.3594,256.7628
11/17/2000,24.2188,28.125,33.5313,19.1406,32.4844,22.1782,30.7813,40,27,257.4596
11/24/2000,23.3438,27.1719,33.7188,19,33,21.2013,30.7188,38.625,27,253.7796
12/1/2000,24,27,33.4844,19.9063,30.875,22.026,30.4531,35.2031,27.2344,250.1823
12/8/2000,25.2656,28.1406,33.3438,20.375,30.9844,23.447,32.2344,37.6875,27.2813,258.7596
12/15/2000,23.7188,27.6875,33.625,19.9688,30.7969,22.5208,30.25,34.6875,27.2188,250.4741
12/22/2000,24.5,26.9531,32.1719,21.3594,32,23.4343,30.1563,32.7344,27.5,250.8094
12/29/2000,25.5938,27.25,33.1875,21.4219,33.1875,23.9545,31.25,31.3125,28.5625,255.7202
1/5/2001,27.0313,28.25,31.1875,21.375,31.9219,23.5993,30.5,32.5,26,252.365
1/12/2001,26.8438,29.4375,31.2188,19.7188,31.5156,22.9522,30.9063,35.0313,25.75,253.3743
1/19/2001,25.625,29.1406,31.25,19.5938,30.6094,22.8887,31.0313,38.0781,25.8125,254.0294
1/26/2001,27.0625,28.9844,31.125,19.9531,31.7813,23.9672,30.6719,37.375,26.3281,257.2485
2/2/2001,27.99,29.26,31.35,20.89,32.25,23.9951,30.86,35.64,26.88,259.1151
2/9/2001,26.75,29.25,32.02,20.6,33.92,23.6622,30.12,32.62,27.17,256.1122
2/16/2001,27.24,29.19,32.01,20.62,33.02,23.5891,30.08,31.99,26.63,254.3691
2/23/2001,26.43,28.38,31.94,20.25,32.04,22.095,29.5,29.33,26.28,246.245
3/2/2001,26.3,28.61,31.7,21.64,32.83,22.3467,29.45,27.8,26.64,247.3167
3/9/2001,27.5,28.59,31.48,22.52,34.07,22.3305,30.15,27.15,26.21,250.0005
3/16/2001,25.5,27.07,30.1,20.25,31.45,21.0719,27.01,25.44,24.31,232.2019
3/23/2001,25.18,25.8,28.95,19.75,30.53,20.4304,26.09,26.8,23.71,227.2404
3/30/2001,26.09,26.82,31.29,19.97,30.7,21.5509,26.59,24.8,24.72,232.5309
4/6/2001,25.98,26.59,30.57,20.47,30.64,20.6821,26.36,23.35,24.42,229.0621
4/13/2001,25.27,27.1,31.44,21.35,31.66,21.6159,27.85,26.54,24.45,237.2759
4/20/2001,27.11,28.98,31.68,21.83,32.06,22.2818,29.38,30,24.38,247.7018
4/27/2001,27.79,28.8,32.77,22.42,33.87,22.6959,29.94,28.37,25.06,251.7159
5/4/2001,27.75,28.86,32.6,22.69,32.69,22.9801,29.92,29.55,25.42,252.4601
5/11/2001,28,28.96,32.39,22.72,32.77,22.3711,30.09,28.5,25.18,250.9811
5/18/2001,28.58,30.1,33.3,24.38,34.68,23.0532,31.95,29.49,26.01,261.5432
5/25/2001,28.24,30.24,32.68,23.09,33.38,23.2887,31.16,29.65,25.4,257.1287
6/1/2001,27.85,29.81,32.75,23.14,33.4,23.2724,30.78,28.1,25.91,255.0124
6/8/2001,28.11,29.9,31.88,23.43,32.79,23.0938,30.71,29.03,25.83,254.7738
6/15/2001,26.98,28.9,30.82,22.23,32.39,22.3954,29.85,26.45,25.32,245.3354
6/22/2001,27.98,29.11,30.59,21.8,31.53,23.3861,29.5,26.4,25.12,245.4161
6/29/2001,27.67,29.55,31.15,22.06,30.35,23.0613,28.9,28.17,24.31,245.2213
7/6/2001,26.67,28.86,31.55,21.87,30.39,22.7121,28.73,25.9,24.23,240.9121
7/13/2001,28.66,29.16,31.63,22.39,29.67,22.8502,29,27.34,24.3,245.0002
7/20/2001,29.15,28.83,31.1,22.38,29.66,22.5984,29.25,26.3,25.28,244.5484
7/27/2001,28.7,29.17,30.77,21.67,30.32,22.6634,28.9,26.31,24.69,243.1934
8/3/2001,28.86,28.99,31.09,21.7,29.42,23.0045,29.18,26.9,25.08,244.2245
8/10/2001,28.18,28.6,30.76,21.73,28.98,22.5741,29.04,25.54,25.07,240.4741
8/17/2001,27.18,27.89,30,21.71,29.33,22.0706,28.37,24.13,25.46,236.1406
8/24/2001,27.28,28.81,30.34,22.25,29.62,22.1762,28.87,24.96,26,240.3062
8/31/2001,26.37,27.49,29.77,21.91,28.73,21.3317,27.85,23.02,25.17,231.6417
9/7/2001,24.63,26.07,29.63,20.96,28.78,20.2192,26.5,21.02,24.9,222.7092
9/14/2001,24.42,25.73,30.12,20.55,28.87,20.2598,26.45,21.47,25.45,223.3198
9/21/2001,21.05,21.96,29.13,17.65,25.08,17.7832,21.68,18.34,23.51,196.1832
9/28/2001,22.97,23.5,29.26,19.2,25.82,20.0406,23.67,19.25,25.06,208.7706
10/5/2001,24.1,23.9,29.91,19.58,27.2,19.8619,24.51,20.67,25.42,215.1519
10/12/2001,24.85,24.36,29.48,20.2,28.31,19.8863,25.06,21.92,25.35,219.4163
10/19/2001,24.06,23.49,29.53,19.71,26.95,19.7483,24.34,21.23,25.6,214.6583
10/26/2001,25.04,24.26,28.26,20.68,28.01,20.7064,25.7,22.58,25.62,220.8564
11/2/2001,25,24.08,28.06,20.46,26.53,20.1868,24.97,22.12,25.44,216.8468
11/9/2001,25.8,24.67,28.64,21.04,27.35,20.8851,25.82,23.53,25.39,223.1251
11/16/2001,26.85,26.05,28.47,21.86,25.3,21.0719,26.62,24.45,25.68,226.3519
11/23/2001,27.45,26.35,28.22,22.27,26.07,21.5185,26.87,24.39,26.13,229.2685
11/30/2001,27.4,26.36,27.37,22.22,25.36,21.0394,26.5,24.54,26,226.7894
12/7/2001,28.11,27.59,27.7,22.17,25.98,21.4535,27.19,25.6,25.82,231.6135
12/14/2001,27.51,26.4,27.15,21.2,25.1,20.7064,26.32,24.52,24.75,223.6564
12/21/2001,28.43,26.48,27.56,21.43,25.9,21.2667,27.77,24.2,25.76,228.7967
12/28/2001,29.04,27.37,28.02,21.69,27,21.5591,28.05,24.56,25.55,232.8391
1/4/2002,29.07,27.62,28.45,22.4,26.46,21.7621,27.7,25.84,25.16,234.4621
1/11/2002,28.26,27.55,27.83,21.25,25.55,21.3155,26.56,25.1,25.03,228.4455
1/18/2002,28,26.97,27.65,20.07,24.9,21.4697,25.68,24.03,25.15,223.9197
1/25/2002,28.5,27.05,27.22,21.59,26.05,21.6565,26.29,23.78,25.1,227.2365
2/1/2002,29.24,26.7,27.08,21.82,25.89,20.8526,25.75,23.3,25.25,225.8826
2/8/2002,28.4,27.25,26.42,21.78,25.19,20.5278,24.89,22.25,24.94,221.6478
2/15/2002,29.2,27.35,26.77,22.5,25.78,20.5197,25.39,21.85,25.5,224.8597
2/22/2002,29.19,27.6,26.47,22.8,26.48,19.9756,25.84,20.48,25.79,224.6256
3/1/2002,29.98,28.51,27.55,23.42,27.01,21.0313,27.22,21.69,26.25,232.6613
3/8/2002,30.35,29.24,28.2,23.54,28.22,22.03,28.49,23.29,25.91,239.27
3/15/2002,30.55,29.62,27.91,23.71,28.68,22.4117,28.07,22.16,26.43,239.5417
3/22/2002,30.05,29.51,27.97,23.33,28.42,22.0057,27.23,21.75,26.16,236.4257
3/29/2002,30.04,29.59,28.18,23.71,28.89,22.0463,27.24,21.67,26.1,237.4663
4/5/2002,29.3,29.53,27.94,23.17,27.97,22.0625,26.93,20.7,25.38,232.9825
4/12/2002,30.45,29.56,27.07,23.36,27.1,22.0706,26.82,19.8,25.65,231.8806
4/19/2002,30.05,30.36,27.13,23.6,28.77,22.2493,26.47,20.55,25.83,235.0093
4/26/2002,29.45,29.8,26.31,22.61,27.8,21.421,25.21,18.8,25.28,226.681
5/3/2002,29.23,29.65,26.4,23.26,28.33,21.7377,25.54,17.97,25.25,227.3677
5/10/2002,28.62,29.07,25.55,23.49,27.53,21.2261,25.05,18,24.86,223.3961
5/17/2002,30.25,30.27,25.96,24.11,27.76,22.1924,26.26,19.94,25.16,231.9024
5/24/2002,29.32,29.71,26.96,24.09,27.98,21.7377,25.95,18.9,24.84,229.4877
5/31/2002,29.05,29.82,26.25,23.71,27.36,21.421,25.47,18.26,24.85,226.191
6/7/2002,28.28,29.3,25.18,23.05,26.39,20.674,24.13,17.36,23.98,218.344
6/14/2002,28,27.81,25.01,22.63,25.81,20.2436,23.84,16.84,23.61,213.7936
6/21/2002,27.62,27.27,24.6,22.67,25.72,20.2517,23.69,15.7,22.99,210.5117
6/28/2002,27.47,27.68,24.25,23.19,26.2,20.4141,23.85,15.82,22.25,211.1241
7/5/2002,27.66,26.83,23.38,22.94,26.2,20.2436,23.94,16.06,22.46,209.7136
7/12/2002,25.44,24.9,21.12,21.54,23.57,18.9606,22.35,15.42,20.79,194.0906
7/19/2002,22.68,22.67,18.83,19.6,21.4,17.4421,20.68,14.84,18.88,177.0221
7/26/2002,23.13,24.83,18.75,20.31,21.3,17.2391,20.97,13.39,20.45,180.3691
8/2/2002,22.41,25.92,19.98,19.57,21,17.7913,21.2,13.4,21.06,182.3313
8/9/2002,23.25,27.21,21.02,20.84,22.55,18.9768,22.53,14.05,21.86,192.2868
8/16/2002,24.85,27.24,21.12,20.28,23.3,19.1474,22.38,15,21.99,195.3074
8/23/2002,25.34,27.86,22.15,20.53,23.22,19.2205,22.66,15.19,21.79,197.9605
8/30/2002,24.92,27.14,21.5,20.45,22.91,19.0662,22.15,14.2,21.47,193.8062
9/6/2002,24.78,26.5,20.72,19.78,22.35,18.4734,21.48,13.9,21.16,189.1434
9/13/2002,25.05,26.64,20,19.79,22.36,18.1648,21.08,13.9,21.37,188.3548
9/20/2002,24.33,25.62,18.59,18.93,21.27,16.8088,20.41,12.83,20.4,179.1888
9/27/2002,23.52,25.5,18.42,17.97,21.58,16.7682,19.71,12.24,20,175.7082
10/4/2002,22.38,25.27,17.46,17.55,21.36,15.6801,19,11.9,20,170.6001
10/11/2002,22.78,26.31,16.48,18.09,21.28,16.7357,19.48,12.96,20.44,174.5557
10/18/2002,24.26,27.91,16.34,18.95,22.63,18.2542,20.4,13.78,20.85,183.3742
10/25/2002,25.13,27.34,17.65,19.02,21.75,18.514,20.76,14.53,20.83,185.524
11/1/2002,24.56,27.13,18.33,19.1,22.12,18.579,20.75,15.2,20.82,186.589
11/8/2002,24.13,27.77,17.92,19,21.85,18.0593,20.59,15.2,20.29,184.8093
11/15/2002,25.05,27.78,18.15,19.3,21.88,18.6764,20.45,15.79,20.33,187.4064
11/22/2002,25.07,27.8,19.02,19.83,22.02,19.1392,21.38,16.77,20.09,191.1192
11/29/2002,25.32,27.69,18.77,20.95,22.44,19.0012,21.55,17.1,19.99,192.8112
12/6/2002,24.5,27.47,18.19,20.17,22.9,18.5465,21.03,16.09,20.21,189.1065
12/13/2002,23.52,26.98,19,19.76,22.87,18.1892,20.54,15.28,20.18,186.3192
12/20/2002,23.48,26.68,19.25,19.99,22.94,18.3922,20.82,15.35,20.01,186.9122
12/27/2002,22.75,26.19,19.14,19.7,22.18,17.7994,20.29,15.03,19.9,182.9794
1/3/2003,23.43,27.55,19.8,20.25,22.76,18.4978,21.19,15.66,20.3,189.4378
1/10/2003,24.22,27.51,20.28,20.57,22.09,19.0824,21.23,16.54,20.41,191.9324
1/17/2003,23.75,27.1,19.71,20.19,22.22,18.7576,20.66,15.22,20.5,188.1076
1/24/2003,22.63,26.32,18.98,19.36,21.32,17.7263,19.51,14.68,19.53,180.0563
1/31/2003,22.34,26.46,18.7,18.85,21.77,17.637,19.48,14.45,19.26,178.947
2/7/2003,21.65,25.75,17.9,18.46,21.64,16.7763,19.15,14.04,18.92,174.2863
2/14/2003,21.75,25.32,17.58,18.36,21.47,16.9387,19,14.43,19.05,173.8987
2/21/2003,22.16,25.79,18,18.71,22.23,17.2554,19.5,14.75,18.95,177.3454
2/28/2003,22.24,25.87,17.7,18.35,22.41,17.093,19.18,14.52,18.67,176.033
3/7/2003,21.63,26,17.95,17.7,22.6,16.8088,18.83,14,18.12,173.6388
3/14/2003,22.05,25.45,17.91,18.12,21.8,16.7113,19.05,14.61,18.51,174.2113
3/21/2003,24.28,27.34,18.74,19.66,22.38,17.9618,20.58,15.53,19.49,185.9618
3/28/2003,23.21,27.03,18.49,18.68,22.68,17.2635,19.62,14.7,18.75,180.4235
4/4/2003,23.89,27.53,18.7,18.88,22.39,17.8563,20.05,14.88,18.85,183.0263
4/11/2003,23.82,26.78,18.64,18.61,22.11,17.8075,19.94,14.41,18.92,181.0375
4/18/2003,24.73,26.67,19.14,19.32,22.3,18.5465,20.5,15.21,19.1,185.5165
4/25/2003,24.72,27.21,19.72,19.43,22.24,18.5871,20.74,15.31,18.84,186.7971
5/2/2003,25.4,28.1,19.88,20.16,22.59,19.2692,21.37,16.09,19.25,192.1092
5/9/2003,25.67,28.16,20,20.27,23.03,19.1149,21.45,16.32,19.43,193.4449
5/16/2003,25.93,28.65,21.02,20.33,23.59,19.5128,21.6,16.5,19.4,196.5328
5/23/2003,25.61,27.74,21.9,20.22,24.12,19.1717,21.28,16.14,19.64,195.8217
5/30/2003,26.74,28.17,22.01,20.66,24.48,19.9431,21.98,16.95,20.06,200.9931
6/6/2003,27.38,29.19,22.1,21.23,24.77,20.6415,22.77,17.2,20.32,205.6015
6/13/2003,27.46,29.32,22.32,21.12,24.94,20.5765,22.85,17,20.36,205.9465
6/20/2003,27.38,30.2,22.52,21.09,24.45,20.341,22.92,17.52,20.29,206.711
6/27/2003,26.92,29.52,22.02,20.74,24.2,20.0081,22.35,17.12,20.13,203.0081
7/4/2003,27.25,29.59,22,20.79,23.96,20.3248,22.48,17.46,20.34,204.1948
7/11/2003,27.89,29.65,21.45,20.74,23.71,20.7633,22.63,18.01,20.3,205.1433
7/18/2003,27.65,29.42,20.92,21,23.76,20.8364,22.6,17.55,20.26,203.9964
7/25/2003,27.75,29.12,21,22.15,23.43,21.1287,23.22,17.75,20.23,205.7787
8/1/2003,27.56,28.45,20.55,22.13,23.14,20.3979,22.95,17.51,19.93,202.6179
8/8/2003,27.48,28.57,20.64,21.97,23.85,20.5603,22.74,16.99,20.18,202.9803
8/15/2003,28.2,28.1,20.76,22.45,24.28,20.7876,23.55,17.37,20.42,205.9176
8/22/2003,28.39,27.48,20.72,22.71,24.13,20.341,23.95,18.16,20.17,206.051
8/29/2003,29,27.82,21.05,22.98,24.68,20.5603,24.03,18.44,20.47,209.0303
9/5/2003,29.19,28.13,21.48,22.96,24.7,20.7795,24.29,19.12,20.63,211.2795
9/12/2003,28.4,28.98,21.66,23.06,24.49,20.6577,24.06,18.93,20.61,210.8477
9/19/2003,28.89,28.79,21.75,22.9,24.25,21.2911,24.4,19.56,20.71,212.5411
9/26/2003,27.73,27.81,21.71,21.83,23.93,20.5522,23.27,18.4,20.41,205.6422
10/3/2003,28.81,28.37,22.19,22.63,24.7,21.3561,24.1,19.21,20.85,212.2161
10/10/2003,29.36,28.06,21.98,22.82,24.9,21.6078,24.14,19.54,20.99,213.3978
10/17/2003,29.41,27.95,21.86,23.05,24.63,21.8514,24.24,19.42,21.05,213.4614
10/24/2003,29.09,27.95,21.9,22.87,24.32,21.6646,24.05,19.03,20.91,211.7846
10/31/2003,30.09,28,22.05,23.91,24.28,22.0625,24.73,19.62,21.24,215.9825
11/7/2003,30.41,27.6,21.81,23.99,24.21,22.0057,24.94,20.05,21.4,216.4157
11/14/2003,29.86,29.03,21.83,23.8,24.57,21.7702,24.82,19.72,21.15,216.5502
11/21/2003,29.5,28.34,21.44,23.46,23.97,21.5591,24.69,19.28,21.1,213.3391
11/28/2003,30.36,28.6,22.1,24.45,24.47,21.9813,25.22,19.9,21.49,218.5713
12/5/2003,29.92,28.98,22.33,25.3,25.53,22.0057,25.45,19.83,21.29,220.6357
12/12/2003,30.38,29.33,22.45,25.85,26.27,22.2087,26.07,19.95,21.41,223.9187
12/19/2003,30.86,29.52,22.74,26.05,27.12,22.3954,26.48,19.89,21.4,226.4554
12/26/2003,31.08,29.7,23.14,26.48,27.36,22.5416,26.55,20.08,21.48,228.4116
1/2/2004,31.22,30.22,23.27,26.56,27.54,22.8096,26.74,20.48,21.52,230.3596
1/9/2004,31.52,30.32,23.29,26.55,27.97,23.0045,26.9,21.4,21.43,232.3845
1/16/2004,31.74,30.46,23.33,26.06,27.78,23.4348,27.8,22.05,21.59,234.2448
1/23/2004,32.05,30.78,23.79,25.41,28.76,23.6378,27.42,21.65,21.72,235.2178
1/30/2004,31.31,30.98,23.81,25.51,28.17,23.5891,27.03,21.25,21.78,233.4291
2/6/2004,31.58,31.76,23.55,25.91,27.96,23.9464,27.12,21.23,22.42,235.4764
2/13/2004,31.73,31.54,23.77,26.42,29.09,24.1981,27.18,21.08,22.41,237.4181
2/20/2004,31.74,31.32,23.64,26.53,28.99,24.1738,26.99,20.87,22.87,237.1238
2/27/2004,31.99,31.31,24.26,26.84,29.65,24.2631,26.83,20.71,23.02,238.8731
3/5/2004,32.49,31.63,24.62,26.92,30.09,24.7341,27.03,20.8,23.13,241.4441
3/12/2004,31.35,30.25,24.01,25.68,29.26,24.0114,25.95,20.16,22.62,233.2914
3/19/2004,31.14,29.58,24.1,25.52,29.28,23.7921,25.85,19.75,22.57,231.5821
3/26/2004,31.26,29.43,23.98,25.7,28.4,23.5241,25.99,20,22.47,230.7541
